dateCreated,dateUpdated,status,scrape_date,title,body,full_review,rating,isRecommended,helpfulCount,unhelpfulCount,isIncentivized,productName,productVariantName,productUrl,productImageUrl,variantId,tags,attributesWithRating,productAttributes,adaptability_for_various_users_mention,adaptability_for_various_users_sentiment,adjustable_features_mention,adjustable_features_sentiment,armrest_and_headrest_features_mention,armrest_and_headrest_features_sentiment,backrest_comfort_and_adjustability_mention,backrest_comfort_and_adjustability_sentiment,comparison_with_competitors_mention,comparison_with_competitors_sentiment,cost_vs_value_mention,cost_vs_value_sentiment,customer_loyalty_and_satisfaction_mention,customer_loyalty_and_satisfaction_sentiment,customer_service_mention,customer_service_sentiment,delivery_and_packaging_mention,delivery_and_packaging_sentiment,ease_of_assembly_mention,ease_of_assembly_sentiment,longevity_mention,longevity_sentiment,lumbar_support_quality_mention,lumbar_support_quality_sentiment,material_and_build_quality_mention,material_and_build_quality_sentiment,posture_and_extended_sitting_comfort_mention,posture_and_extended_sitting_comfort_sentiment,recommendations_for_specific_users_mention,recommendations_for_specific_users_sentiment,seat_cushion_firmness_mention,seat_cushion_firmness_sentiment,tall_mention,tall_sentiment,visual_appeal_and_fit_mention,visual_appeal_and_fit_sentiment,warranty_and_return_policies_mention,warranty_and_return_policies_sentiment,wheels_and_floor_compatibility_mention,wheels_and_floor_compatibility_sentiment
2022-10-11T10:47:15.383Z,2022-10-11T10:47:15.383Z,approved,2024-11-28,"Handsome, Comfortable, Easy to Assemble","It's a very good chair. It looks great, well suited to a home office. The seat is comfortable, and the fabric of the back is excellent (with just the right amount of ""spring"" to it). It is easy to adjust, and, accordingly, easy to find a comfortable position. The quick assembly is a bonus. There were two reasons I withheld one star, giving only four instead of five: (1) it only comes in three colors; and (2) the arms -- which look great, design-wise -- have a bit too much play in them (i.e., they could be sturdier).","Handsome, Comfortable, Easy to Assemble: It's a very good chair. It looks great, well suited to a home office. The seat is comfortable, and the fabric of the back is excellent (with just the right amount of ""spring"" to it). It is easy to adjust, and, accordingly, easy to find a comfortable position. The quick assembly is a bonus. There were two reasons I withheld one star, giving only four instead of five: (1) it only comes in three colors; and (2) the arms -- which look great, design-wise -- have a bit too much play in them (i.e., they could be sturdier).",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,positive,1,negative,1,positive,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-10-04T14:12:49.927Z,2022-10-04T14:12:49.927Z,approved,2024-11-28,Great chair,"Was in need of a new desk chair for my home office and really loved the look of the Verve chair. Went into one of Branch's showrooms to try out the different options, and although I liked the arm rests on the Ergonomic chair more (more stable and a less finicky mechanism for raising/lowering the arm rests), I liked the size and feeling of the Verve chair best. Been using it for a couple weeks now, usually sitting for 2-3 hours at a time and find it way more comfortable than my previous chair. I have a fair bit of lower back pain and I haven't experienced as many flare ups sitting in my new chair.","Great chair: Was in need of a new desk chair for my home office and really loved the look of the Verve chair. Went into one of Branch's showrooms to try out the different options, and although I liked the arm rests on the Ergonomic chair more (more stable and a less finicky mechanism for raising/lowering the arm rests), I liked the size and feeling of the Verve chair best. Been using it for a couple weeks now, usually sitting for 2-3 hours at a time and find it way more comfortable than my previous chair. I have a fair bit of lower back pain and I haven't experienced as many flare ups sitting in my new chair.",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,positive,1,neutral,1,negative,1,positive,1,neutral,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-28T20:21:02.633Z,2022-09-28T20:21:02.633Z,approved,2024-11-28,So far so good!,"This is my first ergonomic chair. 
Pros: easy to assemble; very sturdy and moves smoothly; seat is very comfy; cute design, looks nice in my room.
Cons: the armrest is not really ""padded"", feels thin, and the adjustment feels shaky; and I really wish I can buy a headrest of the same material and color","So far so good!: This is my first ergonomic chair. 
Pros: easy to assemble; very sturdy and moves smoothly; seat is very comfy; cute design, looks nice in my room.
Cons: the armrest is not really ""padded"", feels thin, and the adjustment feels shaky; and I really wish I can buy a headrest of the same material and color",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,negative,1,negative,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,1,positive,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-26T19:10:40.947Z,2022-09-26T19:10:40.947Z,approved,2024-11-28,Great value,"This is a great chair, especially for the price. It's pretty, comfortable and feels like great quality. However, I am 5 feet tall which is in the height range advertised for this chair, but on the lowest setting it's a bit too tall. I am using a foot rest to compensate for this but wish it went lower.","Great value: This is a great chair, especially for the price. It's pretty, comfortable and feels like great quality. However, I am 5 feet tall which is in the height range advertised for this chair, but on the lowest setting it's a bit too tall. I am using a foot rest to compensate for this but wish it went lower.",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,negative,1,neutral,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-23T04:13:25.010Z,2022-09-23T04:13:25.010Z,approved,2024-11-28,It's pretty good,"The chair is easy to assemble, feels sturdy. Comfortable and looks beautiful. The only thing I wish I could change is the max height. I wish the seat max height is a couple inches taller.","It's pretty good: The chair is easy to assemble, feels sturdy. Comfortable and looks beautiful. The only thing I wish I could change is the max height. I wish the seat max height is a couple inches taller.",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,negative,1,negative,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,negative,1,positive,0,not mentioned,0,not mentioned
2022-09-19T21:00:14.630Z,2022-09-19T21:00:14.630Z,approved,2024-11-28,"Lovely, comfortable chair","I purchased the Verve chair in the coral color and it is just gorgeous. I didn't have too much trouble assembling it. It's very comfortable and easy to adjust. Overall, I'm very happy with the chair. I was just slightly annoyed that the legs of the chair came with the paint chipped, due to poor protection during shipping. It's not too noticeable though, so I let it go. At this price point, the chair should probably arrive in perfect condition. Still, I'm happy with it.","Lovely, comfortable chair: I purchased the Verve chair in the coral color and it is just gorgeous. I didn't have too much trouble assembling it. It's very comfortable and easy to adjust. Overall, I'm very happy with the chair. I was just slightly annoyed that the legs of the chair came with the paint chipped, due to poor protection during shipping. It's not too noticeable though, so I let it go. At this price point, the chair should probably arrive in perfect condition. Still, I'm happy with it.",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,1,negative,1,positive,0,not mentioned,0,not mentioned,1,neutral,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-18T19:08:58.617Z,2022-09-18T19:08:58.617Z,approved,2024-11-28,"Good, solid chair with nice look","Really easy to assemble, looks good and is as sold. I gave 4stars instead of five for two reasons: price point is very high compared to similar chairs and the arm adjustment is a bit cheap and often I cannot get both sides to click and hold at the same height as a result.","Good, solid chair with nice look: Really easy to assemble, looks good and is as sold. I gave 4stars instead of five for two reasons: price point is very high compared to similar chairs and the arm adjustment is a bit cheap and often I cannot get both sides to click and hold at the same height as a result.",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,negative,1,negative,0,not mentioned,1,negative,1,negative,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-06T19:27:57.347Z,2022-09-06T19:27:57.347Z,approved,2024-11-28,"Great quality, but could be improved with greater height range or a 'big and tall' option","Love the look and feel of the chair, and it was super easy to assemble. Really appreciate all of the adjustments available, especially the tilt resistance control. 

Very minor concern: it feels like it's maybe a little bit short for me. I'm 6'2 and have long legs (34 inseam) and even after lifting seat to full height still felt like it was lower to the ground than I normally like, though my legs aren't far off from a 90-degree angle, so perhaps I need to give it a little more time to see if I've just set chairs to the wrong height all these years :). Lumbar support felt OK but wish it went up just a bit higher.","Great quality, but could be improved with greater height range or a 'big and tall' option: Love the look and feel of the chair, and it was super easy to assemble. Really appreciate all of the adjustments available, especially the tilt resistance control. 

Very minor concern: it feels like it's maybe a little bit short for me. I'm 6'2 and have long legs (34 inseam) and even after lifting seat to full height still felt like it was lower to the ground than I normally like, though my legs aren't far off from a 90-degree angle, so perhaps I need to give it a little more time to see if I've just set chairs to the wrong height all these years :). Lumbar support felt OK but wish it went up just a bit higher.",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,negative,1,positive,0,not mentioned,1,neutral,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,neutral,1,positive,1,neutral,1,negative,0,not mentioned,1,negative,1,positive,0,not mentioned,0,not mentioned
2022-07-30T01:40:25.600Z,2022-07-30T01:40:25.600Z,approved,2024-11-28,Great chair!,"This chair is very comfortable. Cushioning is great! It isn’t as adjustable as the Aerons but it gets very close and feels just as comfortable. This chair has around 5 or so settings for each adjustment rather than a continuous setting found in the Aerons. I also feel this chair encourages a better posture than the Aerons. As a point of reference, I’m a 6’ 2”, 220lbs guy. Minus one star because the chair came in a little dirty so had to clean it and the lack of a headrest (or even the option to buy one). I’d forgive the dirtiness if they would have included a headrest or had the option to add. This chair would have been way better with a headrest. To the Branch folks, please add a headrest option!","Great chair!: This chair is very comfortable. Cushioning is great! It isn’t as adjustable as the Aerons but it gets very close and feels just as comfortable. This chair has around 5 or so settings for each adjustment rather than a continuous setting found in the Aerons. I also feel this chair encourages a better posture than the Aerons. As a point of reference, I’m a 6’ 2”, 220lbs guy. Minus one star because the chair came in a little dirty so had to clean it and the lack of a headrest (or even the option to buy one). I’d forgive the dirtiness if they would have included a headrest or had the option to add. This chair would have been way better with a headrest. To the Branch folks, please add a headrest option!",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,positive,1,positive,1,negative,1,positive,1,neutral,1,positive,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned
2022-07-29T20:20:31.347Z,2022-07-29T20:20:31.347Z,approved,2024-11-28,Huge upgrade,"I've been sitting in an uncomfortable chair for years, and been eyeing the Branch chairs. When I saw they were releasing the verve chair with an all coral option, I finally pulled the trigger and preordered. Overall I'm really happy with it, and it's very comfy. My only complaints are that the cushions came dirty -- some kind of black smudges on them. I got them off for the most part but kind of a bummer. And the knob that allows you to adjust the resistance of the recline is really tough to turn. Other than I love it!!!","Huge upgrade: I've been sitting in an uncomfortable chair for years, and been eyeing the Branch chairs. When I saw they were releasing the verve chair with an all coral option, I finally pulled the trigger and preordered. Overall I'm really happy with it, and it's very comfy. My only complaints are that the cushions came dirty -- some kind of black smudges on them. I got them off for the most part but kind of a bummer. And the knob that allows you to adjust the resistance of the recline is really tough to turn. Other than I love it!!!",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,positive,1,negative,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-07-29T19:36:17.850Z,2022-07-29T19:36:17.850Z,approved,2024-11-28,"Sturdy build and comfortable, average armrests","Overall this is a great office chair - feels really sturdy and is comfortable. I am also a big fan of the back material, which is slightly stretchy but also supportive and breathable. I only wish the armrests were more adjustable and more padded (elbows can get sore). It also would be nice if a headrest was offered as an add-on like Branch’s ergonomic chair.","Sturdy build and comfortable, average armrests: Overall this is a great office chair - feels really sturdy and is comfortable. I am also a big fan of the back material, which is slightly stretchy but also supportive and breathable. I only wish the armrests were more adjustable and more padded (elbows can get sore). It also would be nice if a headrest was offered as an add-on like Branch’s ergonomic chair.",4,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,neutral,1,negative,1,positive,1,neutral,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-10-07T22:05:53.719Z,2024-10-07T22:05:53.719Z,approved,2024-11-28,I like it... but still deciding if it is the right chair for me.,"Quality materials. Built well and looks really nice. The comfort is... okay. I am 6' 2"", and I feel like the chair is built for someone below 6-foot. Maybe 5' 10"" max.

The chair has a good number of adjustable parts to ""find the right fit"", but I sort of feel like range each of these parts are adjustable to a point that is just outside of where I want them to be. For example, I wish the lumbar support could go a couple notches lower to help my lower back in instances when I need to lean forward over my Cintiq monitor while drawing. I wish the lean-back resistance of the chair was slightly stronger for bigger dudes like me. I also wish the resistance when locked upright was a little stronger with less give (but that's minor). 

I wish the arm rests could slide forward (and even rotate diagonally left and right). Even when the chair seat is slid all the way back, the arms are still too far back, and are mostly just supporting my elbows and a bit of my forearms. I bought some extra-padded arm cushions off Amazon that you can velcro around the arms, and that  has helped the situation, since the padding on the Verve arm rests are not that comfortable anyway. However, I realize that if my forearms were actually able to sit on the arm rests properly, the default padding might actually be fine. If all your arm weight distribution has to go to your elbows for support, then no.

When it comes to padding, I'm also not sure if the seat cushion is as comfortable as it could be. I wish it was a little thicker to be a bit softer on the bum.

My last annoyance is that the chair back cannot adjust in height. My shoulders rise above the chair seat height. If I force myself to lay my shoulders all the way back on the chair,  it kinda works, but I feel like the back should be maybe an inch or two higher for me. Now with that said, I did not purchase the head rest. I've thought about purchasing one, but I'm not sure if it will actually reach my head. My worry is that it will come up only high enough that when I put my head back, the top of the headrest will just dig into the back of my skull.  Maybe it would come up higher than I think though.

I'm seeing this Ergonomic Chair Pro coming out, and I'm wondering if that is the chair I should get (or have gotten). I really want to try one out and see if it is a better solution for me than the Verve.

As said from the beginning, I really love the quality of these Branch chairs for the materials used and the design and engineering put into them.  I feel like they are built to last.

Comfort level is where I'm having issues. The chair to a certain extent is still somewhat comfortable, but I will need to be in this chair on some days for more than 8 hours.

So, for this tall guy, I'm still not sure if the Verve is the best chair for me.","I like it... but still deciding if it is the right chair for me.: Quality materials. Built well and looks really nice. The comfort is... okay. I am 6' 2"", and I feel like the chair is built for someone below 6-foot. Maybe 5' 10"" max.

The chair has a good number of adjustable parts to ""find the right fit"", but I sort of feel like range each of these parts are adjustable to a point that is just outside of where I want them to be. For example, I wish the lumbar support could go a couple notches lower to help my lower back in instances when I need to lean forward over my Cintiq monitor while drawing. I wish the lean-back resistance of the chair was slightly stronger for bigger dudes like me. I also wish the resistance when locked upright was a little stronger with less give (but that's minor). 

I wish the arm rests could slide forward (and even rotate diagonally left and right). Even when the chair seat is slid all the way back, the arms are still too far back, and are mostly just supporting my elbows and a bit of my forearms. I bought some extra-padded arm cushions off Amazon that you can velcro around the arms, and that  has helped the situation, since the padding on the Verve arm rests are not that comfortable anyway. However, I realize that if my forearms were actually able to sit on the arm rests properly, the default padding might actually be fine. If all your arm weight distribution has to go to your elbows for support, then no.

When it comes to padding, I'm also not sure if the seat cushion is as comfortable as it could be. I wish it was a little thicker to be a bit softer on the bum.

My last annoyance is that the chair back cannot adjust in height. My shoulders rise above the chair seat height. If I force myself to lay my shoulders all the way back on the chair,  it kinda works, but I feel like the back should be maybe an inch or two higher for me. Now with that said, I did not purchase the head rest. I've thought about purchasing one, but I'm not sure if it will actually reach my head. My worry is that it will come up only high enough that when I put my head back, the top of the headrest will just dig into the back of my skull.  Maybe it would come up higher than I think though.

I'm seeing this Ergonomic Chair Pro coming out, and I'm wondering if that is the chair I should get (or have gotten). I really want to try one out and see if it is a better solution for me than the Verve.

As said from the beginning, I really love the quality of these Branch chairs for the materials used and the design and engineering put into them.  I feel like they are built to last.

Comfort level is where I'm having issues. The chair to a certain extent is still somewhat comfortable, but I will need to be in this chair on some days for more than 8 hours.

So, for this tall guy, I'm still not sure if the Verve is the best chair for me.",3,,0,0,True,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,"[{'minLabel': 'Low', 'title': 'Quality', 'type': 'range', 'value': 5, 'maxLabel': 'High'}, {'minLabel': 'Not comfortable', 'title': 'Comfort', 'type': 'range', 'value': 2, 'maxLabel': 'Extremely comfortable'}]","[{'title': 'Height ', 'type': 'single-value', 'value': '5""10 - 6""2'}, {'title': 'Average hours at desk working per day', 'type': 'single-value', 'value': '7 - 9 hours'}]",1,negative,1,neutral,1,negative,1,negative,1,neutral,1,positive,1,neutral,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,negative,1,positive,1,negative,1,negative,1,negative,1,negative,1,positive,0,not mentioned,0,not mentioned
2024-09-08T22:14:23.850Z,2024-09-08T22:14:23.850Z,approved,2024-11-28,Install Problems,Install was very difficult.,Install Problems: Install was very difficult.,3,,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2024-09-07T01:57:14.550Z,2024-09-07T01:57:14.550Z,approved,2024-11-28,Small chair,"Just okay. I've sat in many chairs. This one feels small. It also looks small at my executive desk. I recommend this chair for someone smaller who sits at a less substantial desk. The adjustments are great and it's comfortable. The only adjustment I cannot tune in is height. I won't be able to use this chair, but someone at my office can.","Small chair: Just okay. I've sat in many chairs. This one feels small. It also looks small at my executive desk. I recommend this chair for someone smaller who sits at a less substantial desk. The adjustments are great and it's comfortable. The only adjustment I cannot tune in is height. I won't be able to use this chair, but someone at my office can.",3,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,neutral,1,positive,0,not mentioned,1,negative,1,negative,0,not mentioned,0,not mentioned
2024-08-15T00:23:19.717Z,2024-08-15T00:23:19.717Z,approved,2024-11-28,Well-built but not for the tall,"This seems solidly built, but it is definitely best for those under 6'. At 6' 1"" (& normally fit things that those that others 6' find OK), this is at it's limit for fit. I wish it went @ 1/2"" higher, came forward @ 1"" more, back came @ 1-2"" higher, & lumbar support adjusted @ 1-1.5"" higher. The optional headrest is totally useless, as it doesn't come nearly high enough to support the head. I doubt it will be a keeper due to just being at the limit of fit in almost all adjustments. Your mileage may very. It's definitely attractive, so I had hope.","Well-built but not for the tall: This seems solidly built, but it is definitely best for those under 6'. At 6' 1"" (& normally fit things that those that others 6' find OK), this is at it's limit for fit. I wish it went @ 1/2"" higher, came forward @ 1"" more, back came @ 1-2"" higher, & lumbar support adjusted @ 1-1.5"" higher. The optional headrest is totally useless, as it doesn't come nearly high enough to support the head. I doubt it will be a keeper due to just being at the limit of fit in almost all adjustments. Your mileage may very. It's definitely attractive, so I had hope.",3,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,negative,1,negative,1,negative,1,negative,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,negative,1,positive,1,negative,1,negative,0,not mentioned,1,negative,1,positive,0,not mentioned,0,not mentioned
2024-08-08T18:34:22.993Z,2024-08-08T18:34:22.993Z,approved,2024-11-28,Fabric quickly unraveled,"Within a week of using the chair, the fabric on the seat has a thread that is pulled out. Only have 3 days from purchase to request replacement or refund, so SOL.","Fabric quickly unraveled: Within a week of using the chair, the fabric on the seat has a thread that is pulled out. Only have 3 days from purchase to request replacement or refund, so SOL.",3,,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,negative,0,not mentioned
2024-07-26T16:11:59.217Z,2024-07-26T16:11:59.217Z,approved,2024-11-28,Don't purchase without trying it first,"I purchased this based only on reviews without trying it first. Big mistake. I have a Herman Miller Aeron Chair but wanted something that was equally ergonomic and adjustable without being as hard and industrial looking. The physical specifications and height adjustment range of the two chairs are similar, but after assembling the Verve Chair, I simply could not get the seat to rise as high as the Aeron. You really sink into the Verve whereas you are more propped up on the Aeron. Using a tape measure with both chairs at their maximum height, the Verve is 2-3 inches lower than the Aeron. Now I have to figure out how to send it back.","Don't purchase without trying it first: I purchased this based only on reviews without trying it first. Big mistake. I have a Herman Miller Aeron Chair but wanted something that was equally ergonomic and adjustable without being as hard and industrial looking. The physical specifications and height adjustment range of the two chairs are similar, but after assembling the Verve Chair, I simply could not get the seat to rise as high as the Aeron. You really sink into the Verve whereas you are more propped up on the Aeron. Using a tape measure with both chairs at their maximum height, the Verve is 2-3 inches lower than the Aeron. Now I have to figure out how to send it back.",3,,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,negative,1,negative,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,1,neutral,0,not mentioned,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,1,negative,0,not mentioned
2024-07-20T17:19:51.017Z,2024-07-20T17:19:51.017Z,approved,2024-11-28,Not as adjustable as expected,"I find the chair suitable for people who are average size or smaller, but if you’re a bit taller or wider than the average person, the chair easily becomes uncomfortable as it does not provide enough adjustment levels","Not as adjustable as expected: I find the chair suitable for people who are average size or smaller, but if you’re a bit taller or wider than the average person, the chair easily becomes uncomfortable as it does not provide enough adjustment levels",3,,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,negative,1,negative,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,0,not mentioned
2024-07-10T19:42:11.277Z,2024-07-10T19:42:11.277Z,approved,2024-11-28,Just doesn’t feel right,"I rarely ever review negatively, but Branch kept asking for review. I saw lots of great reviews on the chair which prompted me to order one. Easy to install and looks great, but the seat just doesn’t feel right. No amount of adjustment seems to fix it. My lower back aches often and not being able to incline the seat at an angle just bothers my knees. Very frustrated with the chair.","Just doesn’t feel right: I rarely ever review negatively, but Branch kept asking for review. I saw lots of great reviews on the chair which prompted me to order one. Easy to install and looks great, but the seat just doesn’t feel right. No amount of adjustment seems to fix it. My lower back aches often and not being able to incline the seat at an angle just bothers my knees. Very frustrated with the chair.",3,,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,negative,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,negative,1,positive,1,negative,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-06-27T18:36:53.327Z,2024-06-27T18:36:53.327Z,approved,2024-11-28,Chair is small,"I bought this chair 6 months ago. My issue is that the chair is tiny. As a 6ft 200lb man (muscular, not fat) I barely fit in the chair. There is not enough back support as the chair ends below my shoulder blades. It is tight when I sit in it. I feel like I am sitting in a tiny persons chair. This chair is meant for a girl that is at max 5ft 5inch tall. Other than the chair being tiny everything else is good.","Chair is small: I bought this chair 6 months ago. My issue is that the chair is tiny. As a 6ft 200lb man (muscular, not fat) I barely fit in the chair. There is not enough back support as the chair ends below my shoulder blades. It is tight when I sit in it. I feel like I am sitting in a tiny persons chair. This chair is meant for a girl that is at max 5ft 5inch tall. Other than the chair being tiny everything else is good.",3,,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,negative,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,negative,0,not mentioned,1,negative,1,negative,0,not mentioned,1,negative,0,not mentioned,0,not mentioned,0,not mentioned
